flow_cell_id	machine_manufacture_model	platform	start_date
A05DY	2	MiSeq	2011-10-26
C07MGACXX	2000	HiSeq2000	2011-10-27
70J83AAXX	IIx	GAII	2011-10-27
64ME6AAXX	IIx	GAII	2011-10-27
70KTWAAXX	IIx	GAII	2011-10-27
C07VMACXX	2000	HiSeq2000	2011-10-27
D0D35ACXX	2000	HiSeq2000	2011-10-27
D0D1WACXX	2000	HiSeq2000	2011-10-28
D0CRAACXX	2000	HiSeq2000	2011-10-28
C07V3ACXX	2000	HiSeq2000	2011-10-28
D07A4ACXX	2000	HiSeq2000	2011-10-28
C07BWACXX	2000	HiSeq2000	2011-10-28
D0CRWACXX	2000	HiSeq2000	2011-10-28
C07MVACXX	2000	HiSeq2000	2011-10-28
C07RFACXX	2000	HiSeq2000	2011-10-28
64MENAAXX	IIx	GAII	2011-10-28
C07NHACXX	2000	HiSeq2000	2011-10-29
D0779ACXX	2000	HiSeq2000	2011-10-29
C07LBACXX	2000	HiSeq2000	2011-10-29
C07NTACXX	2000	HiSeq2000	2011-10-29
64MDJAAXX	IIx	GAII	2011-10-29
70J5WAAXX	IIx	GAII	2011-10-29
64ME7AAXX	IIx	GAII	2011-10-29
64MEWAAXX	IIx	GAII	2011-10-31
C07JLACXX	2000	HiSeq2000	2011-11-01
C07J4ACXX	2000	HiSeq2000	2011-11-01
70HAPAAXX	IIx	GAII	2011-11-01
A05EC	2	MiSeq	2011-11-02
C07LPACXX	2000	HiSeq2000	2011-11-03
D0CFWACXX	2000	HiSeq2000	2011-11-03
64MEUAAXX	IIx	GAII	2011-11-03
64MF4AAXX	IIx	GAII	2011-11-03
D0CR4ACXX	2000	HiSeq2000	2011-11-04
C07G0ACXX	2000	HiSeq2000	2011-11-04
D0CPJACXX	2000	HiSeq2000	2011-11-04
C07V1ACXX	2000	HiSeq2000	2011-11-04
D0D1PACXX	2000	HiSeq2000	2011-11-04
D0CL3ACXX	2000	HiSeq2000	2011-11-04
C07RJACXX	2000	HiSeq2000	2011-11-04
A09DD	2	MiSeq	2011-11-04
D0CKPACXX	2000	HiSeq2000	2011-11-04
C0510ABXX	2000	HiSeq2000	2011-11-06
D0EJ1ABXX	2000	HiSeq2000	2011-11-06
70J61AAXX	IIx	GAII	2011-11-07
70HACAAXX	IIx	GAII	2011-11-07
70J87AAXX	IIx	GAII	2011-11-07
70J6PAAXX	IIx	GAII	2011-11-07
64MBBAAXX	IIx	GAII	2011-11-07
C07KLACXX	2000	HiSeq2000	2011-11-07
D0CNKACXX	2000	HiSeq2000	2011-11-08
C07FHACXX	2000	HiSeq2000	2011-11-08
A05BT	2	MiSeq	2011-11-08
70J54AAXX	IIx	GAII	2011-11-08
D0FE5ACXX	2000	HiSeq2000	2011-11-09
D0CM0ACXX	2000	HiSeq2000	2011-11-09
D0CFEACXX	2000	HiSeq2000	2011-11-09
D0CRHACXX	2000	HiSeq2000	2011-11-09
D0CJLACXX	2000	HiSeq2000	2011-11-09
C07J5ACXX	2000	HiSeq2000	2011-11-09
C0AB2ACXX	2000	HiSeq2000	2011-11-09
D0CP1ACXX	2000	HiSeq2000	2011-11-09
C07LTACXX	2000	HiSeq2000	2011-11-09
D0CKUACXX	2000	HiSeq2000	2011-11-09
70KTGAAXX	IIx	GAII	2011-11-09
638B2AAXX	IIx	GAII	2011-11-09
6335FAAXX	IIx	GAII	2011-11-09
D0CFFACXX	2000	HiSeq2000	2011-11-10
C07JKACXX	2000	HiSeq2000	2011-11-10
C0A7BACXX	2000	HiSeq2000	2011-11-10
D0FD8ACXX	2000	HiSeq2000	2011-11-10
70J5TAAXX	IIx	GAII	2011-11-10
D0D23ACXX	2000	HiSeq2000	2011-11-12
D0FCFACXX	2000	HiSeq2000	2011-11-12
A05DT	2	MiSeq	2011-11-12
A05DW	2	MiSeq	2011-11-12
63359AAXX	IIx	GAII	2011-11-12
D0CRUACXX	2000	HiSeq2000	2011-11-13
D0FE1ACXX	2000	HiSeq2000	2011-11-13
C09P8ACXX	2000	HiSeq2000	2011-11-13
C09G3ACXX	2000	HiSeq2000	2011-11-13
70J5EAAXX	IIx	GAII	2011-11-14
70J86AAXX	IIx	GAII	2011-11-14
A05BL	2	MiSeq	2011-11-14
70J7LAAXX	IIx	GAII	2011-11-14
C09CJACXX	2000	HiSeq2000	2011-11-15
70KFLAAXX	IIx	GAII	2011-11-15
D0F12ACXX	2000	HiSeq2000	2011-11-17
A05E7	2	MiSeq	2011-11-17
C0977ACXX	2000	HiSeq2000	2011-11-18
D0EPNACXX	2000	HiSeq2000	2011-11-18
C056FABXX	2000	HiSeq2000	2011-11-18
D0ENNABXX	2000	HiSeq2000	2011-11-18
D0F7EACXX	2000	HiSeq2000	2011-11-20
70FL5AAXX	IIx	GAII	2011-11-21
64MA3AAXX	IIx	GAII	2011-11-21
70HBMAAXX	IIx	GAII	2011-11-21
64MBNAAXX	IIx	GAII	2011-11-21
D0F9YACXX	2000	HiSeq2000	2011-11-21
D0FCGACXX	2000	HiSeq2000	2011-11-21
70J7FAAXX	IIx	GAII	2011-11-21
6335AAAXX	IIx	GAII	2011-11-21
A07WR	2	MiSeq	2011-11-21
D0FDKACXX	2000	HiSeq2000	2011-11-22
C09DLACXX	2000	HiSeq2000	2011-11-22
C09MDACXX	2000	HiSeq2000	2011-11-22
64MALAAXX	IIx	GAII	2011-11-22
D0CVNACXX	2000	HiSeq2000	2011-11-22
A05C2	2	MiSeq	2011-11-22
64MBAAAXX	IIx	GAII	2011-11-23
C097WACXX	2000	HiSeq2000	2011-11-27
C0983ACXX	2000	HiSeq2000	2011-11-27
70J4EAAXX	IIx	GAII	2011-11-28
A05E9	2	MiSeq	2011-11-28
D0F18ACXX	2000	HiSeq2000	2011-11-30
D0ETTACXX	2000	HiSeq2000	2011-11-30
D0EUPABXX	2000	HiSeq2000	2011-12-01
C04YBABXX	2000	HiSeq2000	2011-12-01
D0F10ABXX	2000	HiSeq2000	2011-12-01
A0C8N	2	MiSeq	2011-12-02
C09FLACXX	2000	HiSeq2000	2011-12-03
D0CT6ACXX	2000	HiSeq2000	2011-12-03
C0998ACXX	2000	HiSeq2000	2011-12-03
C099MACXX	2000	HiSeq2000	2011-12-03
C098JACXX	2000	HiSeq2000	2011-12-04
C0A1FACXX	2000	HiSeq2000	2011-12-04
C0A8FACXX	2000	HiSeq2000	2011-12-04
C09GPACXX	2000	HiSeq2000	2011-12-04
D0EW5ABXX	2000	HiSeq2000	2011-12-05
C0566ABXX	2000	HiSeq2000	2011-12-05
C09R5ACXX	2000	HiSeq2000	2011-12-06
C07N6ACXX	2000	HiSeq2000	2011-12-06
637B0AAXX	IIx	GAII	2011-12-06
A0C86	2	MiSeq	2011-12-06
D0CTRACXX	2000	HiSeq2000	2011-12-07
D0ER5ACXX	2000	HiSeq2000	2011-12-08
A0C2J	2	MiSeq	2011-12-08
C09D8ACXX	2000	HiSeq2000	2011-12-10
D0ERBACXX	2000	HiSeq2000	2011-12-10
A0C0H	2	MiSeq	2011-12-12
C099LACXX	2000	HiSeq2000	2011-12-14
D0ERNACXX	2000	HiSeq2000	2011-12-14
D0EU0ACXX	2000	HiSeq2000	2011-12-14
D0F2CACXX	2000	HiSeq2000	2011-12-14
C09CRACXX	2000	HiSeq2000	2011-12-14
D0EV4ACXX	2000	HiSeq2000	2011-12-14
C09KWACXX	2000	HiSeq2000	2011-12-14
C09HLACXX	2000	HiSeq2000	2011-12-15
C098TACXX	2000	HiSeq2000	2011-12-15
C09BCACXX	2000	HiSeq2000	2011-12-15
D0F17ACXX	2000	HiSeq2000	2011-12-15
D0ETCACXX	2000	HiSeq2000	2011-12-15
D0ERMACXX	2000	HiSeq2000	2011-12-15
C097EACXX	2000	HiSeq2000	2011-12-15
D0FA1ACXX	2000	HiSeq2000	2011-12-15
A0C64	2	MiSeq	2011-12-20
A0C8G	2	MiSeq	2011-12-20
C09BHACXX	2000	HiSeq2000	2011-12-21
C09D2ACXX	2000	HiSeq2000	2011-12-21
D0F99ACXX	2000	HiSeq2000	2011-12-21
D0F29ACXX	2000	HiSeq2000	2011-12-21
D0EUNACXX	2000	HiSeq2000	2011-12-21
C0ERFACXX	2000	HiSeq2000	2011-12-21
D0MF2ACXX	2000	HiSeq2000	2011-12-21
C09DRACXX	2000	HiSeq2000	2011-12-21
A0C2G	2	MiSeq	2011-12-22
A0C5K	2	MiSeq	2011-12-22
C09E9ACXX	2000	HiSeq2000	2011-12-23
D0MC7ACXX	2000	HiSeq2000	2011-12-23
D0EGAABXX	2000	HiSeq2000	2011-12-23
D0F48ABXX	2000	HiSeq2000	2011-12-23
A0C8C	2	MiSeq	2011-12-28
A0C89	2	MiSeq	2011-12-28
C0F0YACXX	2000	HiSeq2000	2011-12-29
C0EW4ACXX	2000	HiSeq2000	2011-12-29
C0F2NACXX	2000	HiSeq2000	2011-12-30
C0EY4ACXX	2000	HiSeq2000	2011-12-30
D0L61ACXX	2000	HiSeq2000	2011-12-30
C0EPKACXX	2000	HiSeq2000	2011-12-30
C0EYRACXX	2000	HiSeq2000	2011-12-30
A0C2H	2	MiSeq	2012-01-03
D0M8PACXX	2000	HiSeq2000	2012-01-04
A0C05	2	MiSeq	2012-01-05
A0C88	2	MiSeq	2012-01-05
D0F8BACXX	2000	HiSeq2000	2012-01-06
C0ENLACXX	2000	HiSeq2000	2012-01-06
C0EG8ACXX	2000	HiSeq2000	2012-01-06
D0L29ACXX	2000	HiSeq2000	2012-01-06
C0EJAACXX	2000	HiSeq2000	2012-01-06
C0EPGACXX	2000	HiSeq2000	2012-01-06
A0C8T	2	MiSeq	2012-01-06
D0ML4ACXX	2000	HiSeq2000	2012-01-10
C0EHLACXX	2000	HiSeq2000	2012-01-10
C0EWGACXX	2000	HiSeq2000	2012-01-10
D0MLHACXX	2000	HiSeq2000	2012-01-10
C0B1VACXX	2000	HiSeq2000	2012-01-10
C0EKUACXX	2000	HiSeq2000	2012-01-10
D0L53ACXX	2000	HiSeq2000	2012-01-10
C0ENTACXX	2000	HiSeq2000	2012-01-10
D0M54ACXX	2000	HiSeq2000	2012-01-11
C0E9LACXX	2000	HiSeq2000	2012-01-11
D0MKJACXX	2000	HiSeq2000	2012-01-11
C0ECEACXX	2000	HiSeq2000	2012-01-11
C0E9FACXX	2000	HiSeq2000	2012-01-11
D0KUMACXX	2000	HiSeq2000	2012-01-11
A0C2M	2	MiSeq	2012-01-11
C0EETACXX	2000	HiSeq2000	2012-01-12
C0EKLACXX	2000	HiSeq2000	2012-01-12
D0EA4ABXX	2000	HiSeq2000	2012-01-12
D0EB1ABXX	2000	HiSeq2000	2012-01-12
D0MJDACXX	2000	HiSeq2000	2012-01-12
D0MKYACXX	2000	HiSeq2000	2012-01-12
C0DTPACXX	2000	HiSeq2000	2012-01-13
C0DR3ACXX	2000	HiSeq2000	2012-01-13
D0LWJACXX	2000	HiSeq2000	2012-01-13
D0M12ACXX	2000	HiSeq2000	2012-01-13
D0LBWACXX	2000	HiSeq2000	2012-01-18
D0LMLACXX	2000	HiSeq2000	2012-01-18
C0DRLACXX	2000	HiSeq2000	2012-01-18
C0DT9ACXX	2000	HiSeq2000	2012-01-18
C0DYBACXX	2000	HiSeq2000	2012-01-18
C0E3FACXX	2000	HiSeq2000	2012-01-18
D0LCGACXX	2000	HiSeq2000	2012-01-18
C0D7NACXX	2000	HiSeq2000	2012-01-18
A0CFD	2	MiSeq	2012-01-18
C0E13ACXX	2000	HiSeq2000	2012-01-19
C0DPYACXX	2000	HiSeq2000	2012-01-19
D0L9TACXX	2000	HiSeq2000	2012-01-19
C0DEBACXX	2000	HiSeq2000	2012-01-19
D0L97ACXX	2000	HiSeq2000	2012-01-20
D0LBVACXX	2000	HiSeq2000	2012-01-20
A0BYN	2	MiSeq	2012-01-20
A0CED	2	MiSeq	2012-01-20
D0LBUACXX	2000	HiSeq2000	2012-01-23
D0LDPACXX	2000	HiSeq2000	2012-01-23
A0DCA	2	MiSeq	2012-01-23
A0HME	2	MiSeq	2012-01-23
D0LNHACXX	2000	HiSeq2000	2012-01-24
C0DV8ACXX	2000	HiSeq2000	2012-01-24
D0L9NACXX	2000	HiSeq2000	2012-01-24
D0LDLACXX	2000	HiSeq2000	2012-01-24
C0D7JACXX	2000	HiSeq2000	2012-01-24
C0DUKACXX	2000	HiSeq2000	2012-01-24
D0LH5ACXX	2000	HiSeq2000	2012-01-24
A0AH6	2	MiSeq	2012-01-24
A0DC5	2	MiSeq	2012-01-24
A0HNY	2	MiSeq	2012-01-24
A0H0U	2	MiSeq	2012-01-25
C0DREACXX	2000	HiSeq2000	2012-01-25
C0DRKACXX	2000	HiSeq2000	2012-01-25
C07B1TCXX	2000	HiSeq2000	2012-01-25
C0CKHTCXX	2000	HiSeq2000	2012-01-25
D0L0UTCXX	2000	HiSeq2000	2012-01-25
D0CMTTCXX	2000	HiSeq2000	2012-01-25
D0LC8ACXX	2000	HiSeq2000	2012-01-26
C0DT0ACXX	2000	HiSeq2000	2012-01-26
C0D76ACXX	2000	HiSeq2000	2012-01-26
D0KLNACXX	2000	HiSeq2000	2012-01-26
A0APY	2	MiSeq	2012-01-26
A0ATA	2	MiSeq	2012-01-26
63357AAXX	IIx	GAII	2012-01-26
D0LW5ACXX	2000	HiSeq2000	2012-01-27
C0D8PACXX	2000	HiSeq2000	2012-01-27
A0G9F	2	MiSeq	2012-01-28
A0GE2	2	MiSeq	2012-01-28
D0LCEACXX	2000	HiSeq2000	2012-01-31
D0LCFACXX	2000	HiSeq2000	2012-01-31
A0FFV	2	MiSeq	2012-01-31
D0M1WACXX	2000	HiSeq2000	2012-02-01
D0KM5ACXX	2000	HiSeq2000	2012-02-01
A0FHY	2	MiSeq	2012-02-01
D0M28ACXX	2000	HiSeq2000	2012-02-02
D0LU0ACXX	2000	HiSeq2000	2012-02-02
C0DUHACXX	2000	HiSeq2000	2012-02-02
D0KLYACXX	2000	HiSeq2000	2012-02-02
C0DT7ACXX	2000	HiSeq2000	2012-02-02
A0EWJ	2	MiSeq	2012-02-02
C0DR0ACXX	2000	HiSeq2000	2012-02-03
A0FGH	2	MiSeq	2012-02-03
D0LB9ACXX	2000	HiSeq2000	2012-02-04
D0LCUACXX	2000	HiSeq2000	2012-02-04
D0M2EACXX	2000	HiSeq2000	2012-02-04
C0E4BACXX	2000	HiSeq2000	2012-02-04
C0E3LACXX	2000	HiSeq2000	2012-02-09
C0DWLACXX	2000	HiSeq2000	2012-02-09
C0E6FACXX	2000	HiSeq2000	2012-02-09
C0E7EACXX	2000	HiSeq2000	2012-02-09
C0DPBACXX	2000	HiSeq2000	2012-02-09
A0JJK	2	MiSeq	2012-02-09
D0KPEACXX	2000	HiSeq2000	2012-02-10
C0DRDACXX	2000	HiSeq2000	2012-02-10
A0F76	2	MiSeq	2012-02-10
C0FALTCXX	2000	HiSeq2000	2012-02-10
C0GJUTCXX	2000	HiSeq2000	2012-02-10
C0J1TTCXX	2000	HiSeq2000	2012-02-10
D0RUWTCXX	2000	HiSeq2000	2012-02-10
D0LDVACXX	2000	HiSeq2000	2012-02-11
D0M0MACXX	2000	HiSeq2000	2012-02-11
A0JJG	2	MiSeq	2012-02-13
D0LDYACXX	2000	HiSeq2000	2012-02-13
A0JJT	2	MiSeq	2012-02-14
A0JN1	2	MiSeq	2012-02-14
A0F6L	2	MiSeq	2012-02-14
D0M0TACXX	2000	HiSeq2000	2012-02-15
C0E6LACXX	2000	HiSeq2000	2012-02-15
D0LDAACXX	2000	HiSeq2000	2012-02-15
D0LW3ACXX	2000	HiSeq2000	2012-02-15
C0FMJACXX	2000	HiSeq2000	2012-02-15
D0M0YACXX	2000	HiSeq2000	2012-02-15
D0LA8ACXX	2000	HiSeq2000	2012-02-17
C0E6TACXX	2000	HiSeq2000	2012-02-17
D0LW7ACXX	2000	HiSeq2000	2012-02-17
A0JMW	2	MiSeq	2012-02-17
A0JJJ	2	MiSeq	2012-02-17
D0LYJACXX	2000	HiSeq2000	2012-02-18
C0E7VACXX	2000	HiSeq2000	2012-02-18
C0E6AACXX	2000	HiSeq2000	2012-02-18
D0UCNACXX	2000	HiSeq2000	2012-02-21
C0H4CACXX	2000	HiSeq2000	2012-02-21
A0JN3	2	MiSeq	2012-02-21
A0JJY	2	MiSeq	2012-02-22
D0LWLACXX	2000	HiSeq2000	2012-02-23
C0HTEACXX	2000	HiSeq2000	2012-02-23
C0E70ACXX	2000	HiSeq2000	2012-02-24
C0E7JACXX	2000	HiSeq2000	2012-02-24
A0P9V	2	MiSeq	2012-02-24
D0M2UACXX	2000	HiSeq2000	2012-02-27
C0KW9ACXX	2000	HiSeq2000	2012-02-28
D0N4TACXX	2000	HiSeq2000	2012-02-28
A0PJP	2	MiSeq	2012-02-28
A0P9N	2	MiSeq	2012-02-29
C0FFMACXX	2000	HiSeq2000	2012-03-01
D0M25ACXX	2000	HiSeq2000	2012-03-01
D0R9UACXX	2000	HiSeq2000	2012-03-01
C0L1WACXX	2000	HiSeq2000	2012-03-01
A0K3A	2	MiSeq	2012-03-01
C0KCBACXX	2000	HiSeq2000	2012-03-02
C0KJNACXX	2000	HiSeq2000	2012-03-02
D0U40ACXX	2000	HiSeq2000	2012-03-02
C0K9UACXX	2000	HiSeq2000	2012-03-02
C0L23ACXX	2000	HiSeq2000	2012-03-02
D0U8VACXX	2000	HiSeq2000	2012-03-02
A0PK3	2	MiSeq	2012-03-02
A0PAK	2	MiSeq	2012-03-02
D0U80ACXX	2000	HiSeq2000	2012-03-03
C0KV4ACXX	2000	HiSeq2000	2012-03-03
C0KKCACXX	2000	HiSeq2000	2012-03-03
C0KT2ACXX	2000	HiSeq2000	2012-03-03
D0UDEACXX	2000	HiSeq2000	2012-03-06
D0UDMACXX	2000	HiSeq2000	2012-03-06
C0KV0ACXX	2000	HiSeq2000	2012-03-06
C0L1NACXX	2000	HiSeq2000	2012-03-06
D0UDLACXX	2000	HiSeq2000	2012-03-06
C0L3MACXX	2000	HiSeq2000	2012-03-06
D0UDTACXX	2000	HiSeq2000	2012-03-07
D0UC2ACXX	2000	HiSeq2000	2012-03-07
C0KVNACXX	2000	HiSeq2000	2012-03-07
D0M22ACXX	2000	HiSeq2000	2012-03-07
A0PCA	2	MiSeq	2012-03-07
A0PA4	2	MiSeq	2012-03-07
D0UAYACXX	2000	HiSeq2000	2012-03-08
A0PA6	2	MiSeq	2012-03-08
D0UDCACXX	2000	HiSeq2000	2012-03-13
D0UD9ACXX	2000	HiSeq2000	2012-03-13
A0PBH	2	MiSeq	2012-03-13
C0KWFACXX	2000	HiSeq2000	2012-03-14
D0UCPACXX	2000	HiSeq2000	2012-03-14
A0PAA	2	MiSeq	2012-03-14
D0TMVACXX	2000	HiSeq2000	2012-03-15
A0R23	2	MiSeq	2012-03-15
D0TGJACXX	2000	HiSeq2000	2012-03-16
D0UB8ACXX	2000	HiSeq2000	2012-03-16
C0L14ACXX	2000	HiSeq2000	2012-03-16
A0P9L	2	MiSeq	2012-03-16
A0R37	2	MiSeq	2012-03-16
D0TATACXX	2000	HiSeq2000	2012-03-16
A0M21	2	MiSeq	2012-03-16
D0UEWACXX	2000	HiSeq2000	2012-03-16
A0PAJ	2	MiSeq	2012-03-19
A0R1U	2	MiSeq	2012-03-19
C0L2GACXX	2000	HiSeq2000	2012-03-20
A0LPF	2	MiSeq	2012-03-20
C0L1MACXX	2000	HiSeq2000	2012-03-21
C0KBBACXX	2000	HiSeq2000	2012-03-21
A0PVN	2	MiSeq	2012-03-21
A0M23	2	MiSeq	2012-03-21
D0UEFACXX	2000	HiSeq2000	2012-03-22
C0L0DACXX	2000	HiSeq2000	2012-03-22
C0KD5ACXX	2000	HiSeq2000	2012-03-23
C0KW8ACXX	2000	HiSeq2000	2012-03-23
D0TUUACXX	2000	HiSeq2000	2012-03-23
D0U85ACXX	2000	HiSeq2000	2012-03-23
D0TPAACXX	2000	HiSeq2000	2012-03-23
A0PBV	2	MiSeq	2012-03-23
A0PA9	2	MiSeq	2012-03-23
A0PC9	2	MiSeq	2012-03-23
A0R06	2	MiSeq	2012-03-26
A0R1M	2	MiSeq	2012-03-26
C0KVMACXX	2000	HiSeq2000	2012-03-27
D0UBNACXX	2000	HiSeq2000	2012-03-27
D0UGEACXX	2000	HiSeq2000	2012-03-27
D0TYAACXX	2000	HiSeq2000	2012-03-27
C0L37ACXX	2000	HiSeq2000	2012-03-27
D0UFUACXX	2000	HiSeq2000	2012-03-27
D0UCBACXX	2000	HiSeq2000	2012-03-27
D0U81ACXX	2000	HiSeq2000	2012-03-28
C0K9LACXX	2000	HiSeq2000	2012-03-28
A0R3A	2	MiSeq	2012-03-28
A0PBL	2	MiSeq	2012-03-28
A0M20	2	MiSeq	2012-03-29
D0UERACXX	2000	HiSeq2000	2012-03-30
C0KLBACXX	2000	HiSeq2000	2012-03-30
D0UG3ACXX	2000	HiSeq2000	2012-03-30
D0UFWACXX	2000	HiSeq2000	2012-03-30
A0LP4	2	MiSeq	2012-03-30
A0LNM	2	MiSeq	2012-03-30
A0PUB	2	MiSeq	2012-03-30
D0U4WACXX	2000	HiSeq2000	2012-03-31
D0U5JACXX	2000	HiSeq2000	2012-03-31
A0PUF	2	MiSeq	2012-04-02
A0R1K	2	MiSeq	2012-04-02
A0R1T	2	MiSeq	2012-04-02
A0R38	2	MiSeq	2012-04-02
A0R1N	2	MiSeq	2012-04-03
D0U4VACXX	2000	HiSeq2000	2012-04-04
C0HL5ACXX	2000	HiSeq2000	2012-04-04
C0L04ACXX	2000	HiSeq2000	2012-04-04
D0U8FACXX	2000	HiSeq2000	2012-04-04
D0UB9ACXX	2000	HiSeq2000	2012-04-04
D0UJ2ACXX	2000	HiSeq2000	2012-04-04
A0PU6	2	MiSeq	2012-04-04
D0UD3ACXX	2000	HiSeq2000	2012-04-04
C0L1RACXX	2000	HiSeq2000	2012-04-04
A0PKB	2	MiSeq	2012-04-04
A0PWA	2	MiSeq	2012-04-05
A0MWG	2	MiSeq	2012-04-06
A0PY2	2	MiSeq	2012-04-06
A0PGF	2	MiSeq	2012-04-06
C0KM2ACXX	2000	HiSeq2000	2012-04-06
C0KUAACXX	2000	HiSeq2000	2012-04-06
A0M22	2	MiSeq	2012-04-09
A0M1F	2	MiSeq	2012-04-09
C0RKGACXX	2000	HiSeq2000	2012-04-10
C0R1MACXX	2000	HiSeq2000	2012-04-10
D0U5BACXX	2000	HiSeq2000	2012-04-10
C0RMNACXX	2000	HiSeq2000	2012-04-10
C0RMRACXX	2000	HiSeq2000	2012-04-10
C0RK3ACXX	2000	HiSeq2000	2012-04-10
A0PVY	2	MiSeq	2012-04-10
A0R1W	2	MiSeq	2012-04-10
C0RBWACXX	2000	HiSeq2000	2012-04-11
C0RBVACXX	2000	HiSeq2000	2012-04-11
C0RLPACXX	2000	HiSeq2000	2012-04-11
C0RGBACXX	2000	HiSeq2000	2012-04-11
D0YCVACXX	2000	HiSeq2000	2012-04-11
D0YEAACXX	2000	HiSeq2000	2012-04-11
A0PVU	2	MiSeq	2012-04-11
C0RKNACXX	2000	HiSeq2000	2012-04-12
D0YKTACXX	2000	HiSeq2000	2012-04-12
C0RJMACXX	2000	HiSeq2000	2012-04-12
C0RAMACXX	2000	HiSeq2000	2012-04-12
D0YV5ACXX	2000	HiSeq2000	2012-04-12
D0YEBACXX	2000	HiSeq2000	2012-04-12
64YFEAAXX	IIx	GAII	2012-04-12
D0YRKACXX	2000	HiSeq2000	2012-04-13
C0RDDACXX	2000	HiSeq2000	2012-04-13
A0LNN	2	MiSeq	2012-04-13
A0PUE	2	MiSeq	2012-04-13
A0R36	2	MiSeq	2012-04-13
D0YTBACXX	2000	HiSeq2000	2012-04-13
A0PVT	2	MiSeq	2012-04-16
A0PVC	2	MiSeq	2012-04-16
A0PY4	2	MiSeq	2012-04-16
A0PW5	2	MiSeq	2012-04-16
D0YKWACXX	2000	HiSeq2000	2012-04-17
C0R89ACXX	2000	HiSeq2000	2012-04-17
C0RM5ACXX	2000	HiSeq2000	2012-04-18
C0RD1ACXX	2000	HiSeq2000	2012-04-18
C0RC3ACXX	2000	HiSeq2000	2012-04-18
C0RLRACXX	2000	HiSeq2000	2012-04-18
C0RHVACXX	2000	HiSeq2000	2012-04-18
D0YGMACXX	2000	HiSeq2000	2012-04-18
C0RH6ACXX	2000	HiSeq2000	2012-04-18
A0M1E	2	MiSeq	2012-04-18
A0PFV	2	MiSeq	2012-04-18
A0M1D	2	MiSeq	2012-04-18
A0PU3	2	MiSeq	2012-04-18
C0RGEACXX	2000	HiSeq2000	2012-04-19
D0YHVACXX	2000	HiSeq2000	2012-04-19
C0RBDACXX	2000	HiSeq2000	2012-04-19
C0RFYACXX	2000	HiSeq2000	2012-04-19
A0PU7	2	MiSeq	2012-04-19
C0R77ACXX	2000	HiSeq2000	2012-04-20
C0RC0ACXX	2000	HiSeq2000	2012-04-20
D0YMFACXX	2000	HiSeq2000	2012-04-20
D0YMAACXX	2000	HiSeq2000	2012-04-20
A0PVP	2	MiSeq	2012-04-20
A0R21	2	MiSeq	2012-04-23
A0PU5	2	MiSeq	2012-04-23
A0R24	2	MiSeq	2012-04-23
C0RM4ACXX	2000	HiSeq2000	2012-04-24
C0RCFACXX	2000	HiSeq2000	2012-04-24
A0PW2	2	MiSeq	2012-04-24
A0R1P	2	MiSeq	2012-04-24
D0YUFACXX	2000	HiSeq2000	2012-04-25
D0YMMACXX	2000	HiSeq2000	2012-04-25
C0RJDACXX	2000	HiSeq2000	2012-04-25
C0RKWACXX	2000	HiSeq2000	2012-04-25
D0YJ3ACXX	2000	HiSeq2000	2012-04-25
D0YUEACXX	2000	HiSeq2000	2012-04-25
A0PW4	2	MiSeq	2012-04-26
A0LPD	2	MiSeq	2012-04-26
C0RC5ACXX	2000	HiSeq2000	2012-04-26
A0LP5	2	MiSeq	2012-04-26
C0RAJACXX	2000	HiSeq2000	2012-04-27
A0R22	2	MiSeq	2012-04-27
A0PVR	2	MiSeq	2012-04-30
A0PJ1	2	MiSeq	2012-04-30
D10MGACXX	2000	HiSeq2000	2012-05-01
C0TGAACXX	2000	HiSeq2000	2012-05-01
D10P0ACXX	2000	HiSeq2000	2012-05-01
D0YUVACXX	2000	HiSeq2000	2012-05-01
D0YL5ACXX	2000	HiSeq2000	2012-05-01
D0YJGACXX	2000	HiSeq2000	2012-05-02
D10L2ACXX	2000	HiSeq2000	2012-05-02
A0LNP	2	MiSeq	2012-05-02
A0PYG	2	MiSeq	2012-05-02
A0U32	2	MiSeq	2012-05-02
A0PW8	2	MiSeq	2012-05-02
C0TJ2ACXX	2000	HiSeq2000	2012-05-02
C0RKKACXX	2000	HiSeq2000	2012-05-03
C0TJVACXX	2000	HiSeq2000	2012-05-03
C0TFCACXX	2000	HiSeq2000	2012-05-03
D106FACXX	2000	HiSeq2000	2012-05-03
637D9AAXX	IIx	GAII	2012-05-03
D10PLACXX	2000	HiSeq2000	2012-05-04
C0U2MACXX	2000	HiSeq2000	2012-05-04
D10PTACXX	2000	HiSeq2000	2012-05-04
C0U2YACXX	2000	HiSeq2000	2012-05-04
A0PUA	2	MiSeq	2012-05-04
A0R1R	2	MiSeq	2012-05-04
A0M1A	2	MiSeq	2012-05-07
D10RBACXX	2000	HiSeq2000	2012-05-08
A0PUG	2	MiSeq	2012-05-08
D10AJACXX	2000	HiSeq2000	2012-05-08
D1050ACXX	2000	HiSeq2000	2012-05-08
D10PPACXX	2000	HiSeq2000	2012-05-09
C0RENACXX	2000	HiSeq2000	2012-05-09
C0RM2ACXX	2000	HiSeq2000	2012-05-09
D10NHACXX	2000	HiSeq2000	2012-05-09
D10NCACXX	2000	HiSeq2000	2012-05-09
D10N3ACXX	2000	HiSeq2000	2012-05-09
A0U3E	2	MiSeq	2012-05-09
